experiment,epoch,train_loss,train_accuracy,val_loss,val_accuracy,augmentation,batch_mix,mix_alpha,mix_probability,seed,mixed_batches,total_batches,actual_mix_ratio,condition
rotationaug_cutmix,14,2.5834825550005585,48.95016981465445,0.7918198471496056,81.23980424143556,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_cutmix,15,2.5576239757725427,48.92300356288123,0.7626531262326646,82.31181542763925,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_cutmix,16,2.540113436696847,49.52317583728876,0.7432841572470388,82.50990445117688,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_cutmix,17,2.4817893488404352,50.34144555289405,0.7134180566392782,82.9410393847588,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_cutmix,18,2.462611239579225,50.98775630334647,0.6998843492619282,83.3605220228385,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_cutmix,19,2.4198689535073905,51.25136382743213,0.699022764552309,83.45374038685621,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_cutmix,20,2.429200797125506,51.33283916127815,0.679291942213499,83.33721743183408,rotationaug,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_mixup,1,4.649559810770056,5.753882412365895,4.226436265613393,24.609648100675837,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,2,4.256231510315285,22.577586816788838,3.4252185249795337,51.46818923327896,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,3,3.8165056676462426,34.12308250631392,2.6341020825914336,61.40759729666744,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,4,3.453998336753839,39.63034214269968,2.0520291989623627,68.13097180144489,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,5,3.2075686644744748,43.716353969749335,1.6451503103136655,70.75273828944302,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,6,2.9508196228562764,47.3913432486929,1.3658873420916249,74.00372873456071,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,7,2.831975841327476,48.8697769217239,1.2209347018659935,76.55558144954556,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,8,2.698663020614863,51.37070358352901,1.090895408698935,78.14029363784665,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,9,2.636477755713332,52.04293187349986,0.9685814288412044,79.11908646003262,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,10,2.5685716271698524,53.56854430415414,0.925343443716192,80.02796550920532,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,11,2.49896924198419,54.94758054551402,0.8600269958456755,80.58727569331158,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,12,2.46404190821774,55.04293414363052,0.8256779765782726,81.28641342344442,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,13,2.432281106129192,56.02906363974699,0.7943725359937134,81.21649965043113,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,14,2.377967351952241,56.93443140123533,0.7645630235856464,82.37007690515031,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,15,2.3878164105384343,56.73282564530106,0.7311246140565496,82.56816592868795,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,16,2.3200746632393328,58.21646282853075,0.7177662993888704,82.84782102074108,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,17,2.2839664347788995,58.99611784282028,0.6976259293061152,83.32556513633186,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,18,2.2462156625325767,60.14566929227221,0.6889430735597963,83.29060824982521,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,19,2.25095695252219,59.81222943533405,0.6838141297007796,83.05756233978094,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_mixup,20,2.213363509473055,60.703655146710936,0.6697941522127653,83.2673036588208,none,mixup,1.0,1.0,,,,,mixup_alpha1.0_p1.0
no_aug_cutmix,1,4.688343958847522,4.108918337739537,4.327761554184618,20.496387788394312,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,2,4.374207700524932,17.722274204236,3.620853258551653,48.36867862969005,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,3,4.023059511844427,27.892734062182114,2.892182095238057,60.33558611046376,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,4,3.714934134129624,33.24765138099121,2.331386838473798,66.90748077371242,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,5,3.4468295657251216,37.57070660533131,1.8385343507463572,69.38941971568399,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,6,3.2179979159645606,40.47382236032743,1.5455965203467683,72.45397343276626,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,7,3.066647173444675,41.859411995961885,1.3368585927312508,75.48357026334187,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,8,2.931854704098416,44.73071624022793,1.190346311867251,76.49731997203449,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,9,2.835010754384484,45.55955834263196,1.0375234744427115,78.11698904684222,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,10,2.770300155898932,46.65538049522921,0.9659318707951076,79.42204614309018,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,11,2.682427742855214,48.16199935055077,0.9139536256224536,80.12118387322303,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,12,2.631371771778578,48.90296009687831,0.8676803815034241,80.773712421347,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,13,2.5877342208223872,49.52242302793442,0.8298104042163459,81.25145653693778,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,14,2.531114861038769,50.1171626832044,0.7911737046995188,81.67093917501748,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,15,2.4989360131548133,50.82737867557007,0.7608297851446263,82.32346772314146,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,16,2.4778890410231083,51.280964915815055,0.7383454730393475,82.80121183873223,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,17,2.418022884967268,52.03763549106612,0.716196002006753,83.278955954323,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,18,2.3988084996575254,52.62525368944353,0.7001785676925506,83.66348170589606,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,19,2.342926818979921,53.48264440890023,0.6945600644521462,83.43043579585178,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
no_aug_cutmix,20,2.359237930281477,53.38312756367127,0.6817486062663275,83.7800046609182,none,cutmix,1.0,1.0,,,,,cutmix_alpha1.0_p1.0
rotationaug_mixup_alpha0.2,1,4.539501560034404,10.950076175962666,4.0142943697413545,35.48123980424143,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,2,3.854046121043431,36.836507356659446,2.951876802062188,58.73922162666045,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,3,3.211154795702466,48.93011741507574,2.1339261886874046,67.24539734327662,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,4,2.6568071601748127,57.080609527955446,1.618194824580795,73.02493591237474,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,5,2.2995015270095167,61.77782434905319,1.2942345274881004,75.83313912840829,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,6,2.075697602321951,63.59931825845664,1.082395272373292,78.30342577487765,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,7,1.951660329152155,65.10896503278099,0.9470732389727664,80.14448846422745,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,8,1.7535604572749213,68.1662434775317,0.8554144104414402,80.80866930785365,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,9,1.7009979348755773,68.7352193706375,0.7755236526770182,81.83407131204848,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,10,1.6479102656689857,69.45622036546935,0.7399046932225793,82.1836401771149,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,11,1.5853736886661796,71.09119433819892,0.7080368138476425,82.49825215567466,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,12,1.5659746940502783,71.02679548615846,0.6813305575540365,82.91773479375436,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,13,1.4837463171626353,72.75469710602295,0.6606711410081517,82.82451642973666,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,14,1.431162132861555,73.48280074541326,0.6339983782049271,83.64017711489163,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,15,1.4139502801623298,73.89440157355264,0.6104218664493797,84.09461663947798,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,16,1.3778149974526992,74.96700202003282,0.6051368192758518,83.90817991144256,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,17,1.391520882511282,74.50554701111282,0.5890232714648792,84.70053600559311,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,18,1.2976273290513654,76.49188312009802,0.5877367863772327,84.51409927755768,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,19,1.3291656041089683,75.6941996535957,0.5829094111349887,84.35096714052668,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_mixup_alpha0.2,20,1.253575333397991,77.48900824561655,0.567809359756724,84.52575157305989,rotationaug,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,1,4.647592357127423,5.7965619296455895,4.237618812951306,24.493125145653693,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,2,4.228953349071655,23.04190549482524,3.4135827637585523,52.34211139594501,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,3,3.772473352156911,34.66158714590184,2.6264682345611456,63.458401305057095,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,4,3.376681063608004,41.85396509138639,2.0645770463763458,69.24959216965742,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,5,3.0656782657548893,45.82658257801685,1.636267004049733,72.01118620368213,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,6,2.843947210040047,48.17161195525566,1.356215892347026,74.79608482871126,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,7,2.6784539449252693,49.94499259256861,1.1674663256832114,77.28967606618504,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,8,2.5687630875624503,51.06504318002829,1.040752388191401,78.46655791190865,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,9,2.457536911006609,52.406785657409735,0.9250859670276772,79.86483337217432,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,10,2.391873418430345,53.97098662117581,0.8870296358812164,80.3542297832673,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,11,2.324767069332519,54.76711041976384,0.8188400159652237,81.49615474248426,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,12,2.359032741088155,53.686318042803045,0.7874401519554697,81.89233278955955,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,13,2.1531391827578066,58.34428289998798,0.7543141089433614,82.25355395012818,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,14,2.113106163248735,58.140585678501694,0.717862542262863,82.61477511069681,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,15,2.125416466823755,57.98521459837266,0.689292993239383,83.33721743183408,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,16,2.11227807507433,58.24473499223722,0.680693116868134,83.72174318340713,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,17,2.0948030621951013,58.38336603081802,0.6640860547943844,83.9431367979492,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,18,2.0749207565954952,58.95368506225319,0.6434650881060963,84.11792123048241,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,19,2.067834086210693,58.54735571495122,0.655689960091688,84.15287811698904,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
rotationaug_cutmix_alpha0.2,20,1.9785323940648456,60.40925324421625,0.6303576403732651,84.24609648100676,rotationaug,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_mixup_alpha0.2,1,4.531619721083745,11.18607134489695,3.995337186674226,37.2873456070846,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,2,3.833496763062768,38.14964925520169,2.94237257894784,59.38009787928222,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,3,3.1839883325894407,49.53089320678846,2.1150442322104497,67.59496620834304,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,4,2.620529446249744,58.46030593148816,1.606087079472654,73.77068282451643,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,5,2.259402302269698,63.24218290644281,1.2812025467295436,76.45071079002564,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,6,2.0315611514871885,65.64723072270192,1.091506142253449,78.12864134234444,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,7,1.9072119122168325,66.41930187816311,0.94087370289036,80.19109764623632,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,8,1.6982240700924431,70.3877712394886,0.8479319704604077,81.08832439990678,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,9,1.6441464153880536,71.00085448464154,0.7752311185950361,82.03216033558611,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,10,1.5852431436939465,71.7496937950912,0.7368297439664985,82.37007690515031,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,11,1.5154671452009274,73.38754736315849,0.6997212170026598,82.55651363318574,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,12,1.493450674936759,73.83293808161382,0.681170342866426,83.01095315777208,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,13,1.402018213395298,75.66356923651217,0.6574406556193019,83.09251922628758,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,14,1.3458345899742472,76.38715461708139,0.6335482589572328,83.65182941039384,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,15,1.3258087279290274,77.20856730251101,0.6139484754158216,84.12957352598463,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,16,1.2876502682435789,78.03865789678724,0.6105187721767505,83.75670006991378,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,17,1.2947079935040469,78.05490758822467,0.5974983491421968,84.14122582148683,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,18,1.1977109069684324,79.91570588939152,0.5950112551679925,84.05965975297134,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,19,1.2283883087087382,79.30729966286137,0.5867795283853855,84.08296434397576,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_mixup_alpha0.2,20,1.146762395942384,81.32362533910647,0.5741856502392052,84.39757632253554,none,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,1,4.641815633530576,6.18226360297933,4.218015325511149,26.53227685854113,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,2,4.212396939688274,24.22965510461353,3.3942240883603403,53.22768585411326,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,3,3.7504466048557177,35.29849890877857,2.611315903533619,63.58657655558145,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,4,3.3467113349731417,42.5498104315749,2.042950703030393,69.61081333022605,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,5,3.03698338920185,46.97847889481372,1.6225706281653098,72.33745047774411,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,6,2.806500512632773,49.51994334169422,1.3595610358058865,74.91260778373339,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,7,2.6374838131629423,51.0690102129054,1.163626696062766,77.60428804474482,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,8,2.5229858714633235,52.31955545152508,1.03849398770329,78.80447448147285,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,9,2.4137487131707926,53.868229140974975,0.9241655618403792,80.29596830575623,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,10,2.345948191886545,55.29334774598913,0.8774919511137851,80.80866930785365,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,11,2.2773233447239427,56.263975477099095,0.8195931344175639,81.55441621999535,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,12,2.302461456429821,55.46697528350814,0.7897325675683654,82.12537869960383,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,13,2.092065123274517,60.23975602545157,0.7524318092493321,82.33512001864368,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,14,2.046753480526224,60.14150942142571,0.7147537172465745,83.06921463528315,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,15,2.053255808315668,60.2252612892965,0.6910720937348168,83.24399906781636,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,16,2.03809383758447,60.39244376879566,0.6894509445895851,83.67513400139828,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,17,2.021368789800029,60.63669834507914,0.6629619365720809,83.97809368445584,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,18,1.9974046672338408,61.18058699090161,0.6511931386799058,84.22279189000233,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,19,1.9760307791948837,61.10199050500759,0.6508281248428693,84.01305057096248,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
no_aug_cutmix_alpha0.2,20,1.894188693531912,63.24544604160209,0.6398836794890771,84.43253320904218,none,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_mixup_alpha0.2,1,4.531906934276504,11.185943209951256,4.001888059841895,37.2873456070846,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,2,3.837752467573712,38.2266055521588,2.9501444330528828,59.22861803775344,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,3,3.190137582136047,49.27866686070865,2.120433641463497,67.51340013982755,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,4,2.633181851592575,57.9665062704995,1.6178485741011888,73.47937543696108,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,5,2.2727894883172515,62.74815795077108,1.2831344918142358,76.2642740619902,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,6,2.050284358397546,64.69190973866078,1.0902024864372577,78.2568165928688,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,7,1.9284783430070875,65.78985711963863,0.9431245198646532,80.13283616872523,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,8,1.7253902381132953,69.51907386026399,0.853130790534983,80.96014914938243,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,9,1.6723509189744337,69.9460986697884,0.7788113878896202,82.00885574458168,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,10,1.621203368823714,70.41619956987337,0.7414520919753577,82.39338149615475,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,11,1.5540060593617282,72.3266082341287,0.7050030023949987,82.6846888837101,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,12,1.5377271489752076,71.89918338375638,0.681373202559054,83.1041715217898,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,13,1.4510320183693877,73.89032539035809,0.6599460272237822,83.41878350034956,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,14,1.393124669844915,74.60237682046267,0.6290026255641276,83.74504777441156,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,15,1.3771654631042702,75.35741628426038,0.6115961060452311,84.17618270799348,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,16,1.3433219799798295,76.03446444076607,0.6069814748445665,84.09461663947798,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,17,1.3555185115224104,76.08432246131471,0.592479545012745,84.39757632253554,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,18,1.2570170750119602,77.99485135796002,0.5867735703587116,84.53740386856211,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,19,1.2883821480928768,77.0790059389986,0.5783345844328361,84.25774877650898,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_mixup_alpha0.2,20,1.209535530118629,79.22278060396563,0.5674116345614272,84.45583780004661,basic,mixup,0.2,1.0,42.0,,,,mixup_alpha0.2_p1.0
basic_cutmix_alpha0.2,1,4.64204678755638,6.092498396310102,4.221425271706547,26.32253553950128,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,2,4.216868916438568,23.69373972644461,3.3969650966975,53.32090421813097,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,3,3.755602319631244,34.8669976232752,2.607593710398624,63.77301328361687,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,4,3.3551896873126927,42.14434120052104,2.054790640677419,69.57585644371942,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,5,3.0438432205834176,46.55013734883752,1.6199860036914873,72.34910277324633,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,6,2.8197872180663697,49.08685404704989,1.3575452607540894,74.90095548823118,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,7,2.652440823044533,50.474060594920566,1.1591301340235611,77.53437427173154,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,8,2.5390677296294637,51.92281512134458,1.042519785507218,78.53647168492193,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,9,2.4281453075637858,53.24240935617245,0.9210459295338168,80.16779305523188,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,10,2.3669249720624297,54.29199369909868,0.8836115753281175,80.57562339780937,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
basic_cutmix_alpha0.2,11,2.298201030722298,55.751316459577886,0.8178896655766343,81.41458867396877,basic,cutmix,0.2,1.0,42.0,,,,cutmix_alpha0.2_p1.0
